tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,1.24E+18,BestArticleNet,Sinovac gets green light for pediatric vaccination BestArticle,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,20526076,timdayipper,Exactly that's my point up there There is a reason why BioNTech is required to partner with Pfizer to lobby and work with the FDA Anyone else Also how many in the US took Sinopharm and sinovac,0,0,Boston - Hong Kong,12/3/2022,NEUTRAL
1.50E+18,3248322301,andrew7rd,Did you read the part that the specific document in question was publicly available last year Th is document also only applies to Pfizer nothing similar about moderna,0,0,"Manitoba, Canada",12/3/2022,NEUTRAL
1.50E+18,1.36E+18,mirawyi,Have you seen the released Pfizer reports The covax has more potentially lethal side effects than the illnesses caused by Covid itself It's no wonder for months before UkraineCrisis I was constantly seeing tweets reporting loved ones who ☠ shortly after covax,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.49E+18,BullshitNinja69,Albert Bourla Pfizer CEO same guy who told news reporter he hadn't taken the vaxx yet as he didn't want to jump ahead of the queue Yeah right 🤡🤡🤡,0,0,The Great Land Of The Angles,13/3/2022,NEGATIVE
1.50E+18,545255066,geoff_nathan,All vaccine companies making the first four authorized vaccines Pfizer-BioNTech Moderna AstraZenica and Janssen Johnson Johnson coincidentally made the same terrible Covid vaccine design choices A producing mRNA or DNA vaccines encoding the full-length toxic,2,0,No Location,18/3/2022,NEGATIVE
1.50E+18,104080741,TheGoat_1823,Moderna seeks FDA authorization for a 4th COVID vaccine shot for all adults JiB is already in line saying if the UK had theirs they wouldn’t have lost last night,2,0,Goat Palace,18/3/2022,NEGATIVE
1.50E+18,1.26E+18,RobbieT1977,Nobody knows about the Pfizer report in the U K at least 🤷‍♂️ chatting in the pub my mates literally not a clue 🤌,2,0,No Location,13/3/2022,NEGATIVE
1.50E+18,4101285982,thiagosantiro,Covaxin is the highly acclaimed universal all ages 2 vaccine that can end the pandemic Mexico is now gearing up to produce and distribute Covaxin and many USA citizens will be going to Mexico similar to USA citizens going to Canada for Novavax,3,0,Bogotá,9/3/2022,POSITIVE
1.50E+18,1.25E+18,RealDoctorT,In the Pfizer link they discuss the risk s quite clearly,1,1,USA,13/3/2022,NEGATIVE
1.50E+18,139524920,Poisonflats,Pfizer is preparing for the new variant The Justice variant,28,4,🇨🇦 BC,13/3/2022,POSITIVE
1.50E+18,35239459,RIHEALTH,Q Can I get any vaccine type for my booster dose A Yes CDC and RIDOH recommend getting an mRNA vaccine Pfizer or Moderna For more on booster doses and CDC’s recommendation for mRNA vaccines visit our Vaccine FAQs page,1,1,Rhode Island,12/3/2022,NEUTRAL
1.50E+18,1.49E+18,RothschildMoses,FELLOW UNVACCINATED We provide database Covid-19 vaccine card Certificate passport Whatsapp +1 415 9370557,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,4221885645,ThembarifumoS,Your too Old now even you can get that Pfizer Boosters is fine for you Don't trust anything from ANC Government I don't blame you as individual but the whole ANC for lying Illegal Foreigners are Killing SA Citizens for than Covid19 We need safe secured SA not Vaccines,1,0,SOWETO,13/3/2022,NEGATIVE
1.50E+18,1.17E+18,RedHaryana,100th Maha Vaccination Camp at Arya Samaj Mandir New Colony Palwal total 100 vaccinations was covered at camp in which 40 Covisheld and 60 Covaxin were administered in the first and second doses haryanaredcross redcrosssociety haryanaredcrosssociety redcrossactivities,1,0,"Sector-16 A, Chandigarh-160016",6/3/2022,NEUTRAL
1.50E+18,95348464,Global_Occupant,The problem the White House Dem's in general have on this issues is that voters know damn well there was something called Op Warp Speed with a plan to get the vaccine distributed that was well covered Their lies only prove them to be incompetent liars,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.48E+18,RonHall08248460,And Fauci making 400k makes him the smart one He was in sack with Moderna and Pfizer,0,0,"Florence, AL",12/3/2022,NEUTRAL
1.50E+18,1.43E+18,RoySougata2,I am sougata Roy from India I will go to France next month but France government are not accepting the ttyl love you are not accepting covaxin for Indian travellers please take necessary action and request to French government that they are accepting covaxin for Indian travellers,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.48E+18,PNBionetwork,PNBN News Moderna asks FDA to open the door for 4th Covid shots for all adults Moderna late last night one-upped its Covid-19 vaccine competitor Pfizer applying not just for another booster shot for the biotech news,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.01E+18,grady30438708,China Reports Most Daily Covid Cases Since Wuhan Outbreak Bloomberg covid19 isn’t over We need covaxin With the migration out of Ukraine this new Covid concern could turn deadly,0,0,No Location,7/3/2022,NEUTRAL
1.50E+18,717412718,Hez_Pez,Triple vaxxed no covid Even had dinner on Sunday with a covid positive friend didn't find out about status until Monday 2 tests both negative Yeah Moderna,0,0,"Grand Rapids, MI",13/3/2022,POSITIVE
1.50E+18,252398355,RMConservative,And MRNA had never delivered a product to that point Not a vaccine not anything Albert Bourla of Pfizer,252,120,No Location,13/3/2022,NEGATIVE
1.50E+18,15007677,raybellanger,Australian flood update Pfizer’s 1291 side effects Ukraine committing crimes against humanity BRI via,1,0,"Montréal, Québec",13/3/2022,NEGATIVE
1.50E+18,200859598,travhans,I fear the Sputnik vaccine is affecting you Do you support Putin massacre of innocent civilians too Did the 'West not offer Italy any vaccines,1,0,No Location,10/3/2022,NEGATIVE
1.50E+18,1.42E+18,Angelb4unow,I’m Pfizer x 3 and still COVID free Yay,0,0,"California, USA",13/3/2022,POSITIVE
1.50E+18,540300620,mpc_xetts,Haha I didn't notice Maybe Pfizer sent some boys around,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,23121340,osamabinjavaid,The latest The Osama Bin Javaid Daily Thanks to covid moderna,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.50E+18,GregRu9,Sir please help FDA approve the novavax COVID vaccine Has been far longer than any EAU approval approved in 170 countries 4th option for unvax’d get more vax’d saving some of 1200 plus still dying daily Pfizer may have them tied up BA2 on way CDC no masks,3,2,No Location,18/3/2022,NEGATIVE
1.50E+18,1.35E+18,AndreaBateman12,Triple vaxxed with Moderna here hubby tripled vaxxed with Pfizer Teen son with omicron in January and neither of us isolated and neither got it The vaccines work,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,387994952,sp90a,How many brands of vaccines were there that were safe and effective Yet now its basically just down to Pfizer or Moderna after a year with pfizer now having 9 pages worth of 'safety lol,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,156779801,innisfailmaxi,You can't even comprehend what you read Scroll back and see what I mean by fake encephalitis I explain for you The fake vaccine has encephalitis as an adverse reaction as shown in Pfizer documents AU government tells media to say Japanese encephalitis is making a comeback 💉👀,0,0,"Innisfail, North QLD ",13/3/2022,NEGATIVE
1.50E+18,20883845,wmkoenig,How can moderna justify sky-high profits whilst people without COVID vaccine access continue to die We must prioritise PeopleNotProfits Call for a,0,0,"Louisville, KY",12/3/2022,NEGATIVE
1.50E+18,8.26E+17,Nate_D_Stone,We're all the way through the Looking Glass Facebook allows you to praise Nazis Yet if you dicuss lifestyle change to help tackle COVID or worse question vaccine effectiveness or other treatments you get calld misinfo or banned 🤡🤡🤡,1,0,Worldwide,18/3/2022,NEGATIVE
1.50E+18,1.28E+18,FilmFlic,Yeah Ivermectin is not approved as a COVID-19 treatment by Medsafe NZ If you're concerned about profiteering from the vaccines Sinovac is state-owned unlike Ivermectin which is also sold at a profit,0,0,No Location,9/3/2022,NEGATIVE
1.50E+18,1.06E+18,HenryDa42561235,Adverse effects to covid or the vaccine,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,30433061,EricWishart,For the vaccinated is there a breakdown of deaths for those who have had Sinovac and those who have Pfizer and the number of shots of each,21,1,Hong Kong,11/3/2022,NEGATIVE
1.50E+18,1.46E+18,William88500864,the factory in person What have they even approved pfizer vaccine for if it's not even good enough to protect the agents from international travel huh They're obviously slow walking the decision if not stalling while every single other country realized it's important,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,4690039056,avpak3,Emirates SkyCargo carried out logistics of 60 million COVID-19 vaccine doses to Pakistan becoming the first foreign air cargo carrier to achieve the feat of transporting more than 25 percent of the total COVID-19 vaccines administered in the country,24,2,Pakistan,18/3/2022,NEGATIVE
1.50E+18,24242572,grbradsk,All this to avoid the safest medicine ever invented tested 10B times Moderna and Pfizer I'm boosted got it mild runny nose for 6 days Was skiing 4 days in a row a week later Just skiied again 2 weeks after that When ideology makes you stupid dump the ideology,2,0,"Palo Alto, CA",12/3/2022,NEGATIVE
1.50E+18,18473173,cbryanjones,Hope you feel better quickly I’m getting my third right now Also had no side effects from the first two Is yours Pfizer or Moderna,1,0,Tokyo,12/3/2022,POSITIVE
1.50E+18,873827305,brenda_spiller,Safe effective you're accountable for this👇 Dad died from severe brain clot caused by Covid AstraZeneca vaccine,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.18E+18,KentDuvar,There none mRNA vaccines AstraZeneca and J J we're adenovector vaccines with partial virus in them Sputnik V contains actual viral material Looking at the adverse event data I have more trust in the mRNA safety although I had a dose of AZ without side effects,0,0,"Waterloo, Ontario",13/3/2022,POSITIVE
1.50E+18,3529690703,aileen_tobias06,Triple vaxxed The first two got Pfizer and booster vaccine got the Moderna Hasn’t gotten Covid yet,0,0,Canada and USA,13/3/2022,POSITIVE
1.50E+18,129965019,jmoser9,High vaccination rate there but mainly with the substandard Sinovac vaccine,7,1,"Ashland, OH",12/3/2022,POSITIVE
1.50E+18,59633402,FluoridePoison,Pfizer induced Haemophilia should be of great interest to specialists including Detailed Case Reports beat Epidemiology every time,3,3,Australia,13/3/2022,POSITIVE
1.50E+18,1.26E+18,MonicaGandhi9,Pan-Coronavirus Vaccines May Be Key to Fighting Future Pandemics Agree we need pan-coronavirus vaccine but in meantime Covaxin is a whole inactivated virion vaccine that shows the host the entire virus to fight future variants via,96,43,San Francisco,8/3/2022,NEGATIVE
1.50E+18,321543989,smilingCatassin,Conspiracy kooks Pfizer lied Also conspiracy kooks Look at the data Pfizer released shows how bad it is Others So Pfizer all of a sudden have become credible their data believable you don't see the irony of that Conspiracy kooks Shut up BIG PHARMA SHILL INSTABLOCK,0,0,"Litter Tray, Hades",13/3/2022,NEGATIVE
1.50E+18,1.08E+18,WehaYahhh,In the west anti vaxxers are concerned about the mRNA vaccines because it is new But in HK ppl are concerned about the sinovac because it's not using mRNA Funny world,0,0,No Location,8/3/2022,NEGATIVE
1.50E+18,1.45E+18,Hygro10,I'd reframe that as vaccine hesitancy of a vaccine that is very ineffective Sinovac is one of the worst performing vaxs and many said it's not worth it,2,0,No Location,7/3/2022,NEGATIVE
1.50E+18,1.38E+18,pmcdunnough,Thought they used few vaccines except in wealthy areas They have Covaxin which seems safer,1,0,"Toronto, Ontario",8/3/2022,NEUTRAL
1.50E+18,1.50E+18,MAnu09876217,seems like we have found the vaccine for covid 19,0,0,No Location,18/3/2022,POSITIVE
1.50E+18,1.41E+18,Graffiti58Impal,NO HERE'S THE REAL CRISIS PARABOLIC BIBLICAL DEBT DESTROYING THE CURRENCY ERADICATING CLASSES OF PEOPLE WARS THE BORDER COVID OMICRON VACCINE INJECTIONS VARIANTS LOCKDOWNS ALL EXCUSES 4 ISSUING MORE BIBLICAL DEBT,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,7.32E+17,_KarenSavage,pfizer This brings tears to my eyes We love you and support you and are with you 💕🙏,2,1,Ontario,13/3/2022,NEGATIVE
1.50E+18,1.50E+18,helper_mouse,The University of Queensland entered a partnership with Moderna three days ago I emailed the COO some previous dealings with him about coercing vaccinations to use outdoor sports facilities and advised him strongly to do better risk analysis modernagate,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.49E+18,lesmalone3,Nothing to do with the FACT that MORE people died on the Pfizer side than placebo side AND 4 people DIED of heart attacks to 1 on the placebo side there’s that oh and thousands of myocarditis and heart conditions due to the vax,19,1,No Location,13/3/2022,NEGATIVE
1.50E+18,428694415,ScienceNFreedom,This is appalling for an experimental treatment with no long term safety and fertility studies Pfizer Moderna better hope Fraud is never proven in a court There won’t be any liability immunity then At that point maybe they’ll expose bureaucrats politicians,2,0,No Location,13/3/2022,NEGATIVE
1.50E+18,77693282,pandemik0,HK Cases are not lagging deaths as we see in other omicron outbreaks Testing Virus found the elderly population first Influence of Sinovac Interesting development indeed,1,0,No Location,7/3/2022,NEGATIVE
1.50E+18,798859969,mattyadders,How many perfectly healthy 5-11 year olds have died of covid that a vaccine would have prevented Please provide a figure Being infected with covid as a child gives only mild symptoms that a spoonful of Calpol can control,1,0,No Location,18/3/2022,NEGATIVE
1.50E+18,8.74E+17,AtomsksSanakan,Re Bats coming across 2016 moderna patents This is a great example of how your disingenuousness baseless paranoia lack of knowledge leads you to be gullible when it comes to obvious misinformation that suits your biases You're beyond help 🤷‍♂️,0,0,USA,12/3/2022,NEGATIVE
1.50E+18,4158826059,2826e2101262467,So a computer error is to blame for overcounting children’s deaths due to covid How many parents vaccinated their kids based on those false figures How many of those kids are now vaccine damaged,0,0,No Location,18/3/2022,NEGATIVE
